URLSimilarityIndex,CharContinuationRate,LineOfCode,HasFavicon,Robots,HasDescription,HasSocialNet,HasHiddenFields,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfExternalRef
100.0,1.0,822.0,1,0,1,0,0,1,8.0,1,1.0,19,11
81.02022059,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,758.0,1,0,1,0,0,1,15.0,5,10.0,25,40
100.0,1.0,1586.0,0,0,1,0,0,0,41.0,11,7.0,208,0
100.0,0.384615385,2700.0,1,0,0,1,1,1,58.0,4,8.0,151,37
100.0,0.7,3164.5,0,1,1,1,1,1,20.0,20,22.0,46,20
100.0,1.0,570.0,0,0,1,0,0,1,24.0,9,5.0,6,11
100.0,0.545454545,765.0,0,0,1,1,1,1,8.0,4,11.0,22,39
100.0,1.0,340.0,1,0,1,0,0,0,18.0,2,8.0,53,2
100.0,1.0,635.0,1,1,1,0,1,0,20.0,6,5.0,79,86
67.41727941,0.923076923,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,588.0,0,1,0,1,1,1,15.0,20,28.0,89,93
40.62316285,0.739130435,14.0,0,0,0,0,0,0,0.0,0,0.0,0,0
63.375,0.45,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
84.3537415,1.0,6.0,0,0,0,0,0,0,0.0,0,0.0,0,0
54.79569892,0.884615385,26.0,0,0,0,0,0,0,0.0,0,0.0,0,0
49.3877551,1.0,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,822.0,0,1,1,1,1,1,28.0,20,29.0,75,86
100.0,1.0,550.0,1,1,0,0,0,0,10.0,13,17.0,39,41
100.0,1.0,1368.0,1,0,1,1,0,1,42.0,7,9.0,169,137
69.81930027,0.571428571,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.928571429,1036.0,0,1,1,1,1,1,39.0,20,12.0,63,54
100.0,1.0,2259.0,1,1,1,1,1,0,71.0,7,27.0,220,141
100.0,0.571428571,1140.0,0,0,1,1,0,0,28.0,1,5.0,129,110
55.28676988,0.625,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,585.0,0,1,0,0,1,1,1.0,3,6.0,95,97
10.41502229,0.25,4.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,1,1,1,1,1,72.5,5,23.0,191,54
100.0,1.0,2208.0,0,0,0,1,1,1,64.0,20,18.0,193,141
100.0,1.0,709.0,1,1,1,1,1,0,32.0,4,17.0,68,81
15.26047229,0.727272727,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.857142857,356.0,1,0,1,0,0,1,19.0,2,4.0,40,14
69.375,0.6,25.0,1,0,0,0,0,0,0.0,1,2.0,3,3
74.1046832,0.714285714,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2592.0,0,1,1,1,1,1,72.5,20,37.5,193,141
100.0,1.0,2343.0,1,0,1,0,1,1,25.0,5,14.0,60,32
100.0,1.0,2683.0,1,0,1,1,1,0,61.0,6,14.0,123,100
100.0,0.8125,668.0,1,0,1,1,0,1,26.0,5,6.0,11,15
100.0,1.0,1041.0,1,0,1,1,1,1,7.0,11,20.0,160,15
16.63911422,0.323529412,13.0,0,0,0,0,0,0,0.0,0,0.0,0,1
56.75551471,0.692307692,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,1,0,1,1,1,72.5,9,6.0,6,83
65.86321772,0.608695652,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,0.769230769,1080.0,1,0,0,0,0,1,8.0,1,1.0,130,131
100.0,1.0,1692.0,0,1,1,1,1,1,72.5,2,14.0,47,10
100.0,1.0,611.0,0,0,1,1,1,1,19.0,1,5.0,28,23
10.69629816,1.0,148.0,1,0,1,0,1,0,0.0,4,9.0,0,1
100.0,0.823529412,1557.0,1,0,1,1,1,1,15.0,3,3.0,220,44
3.078888656,0.232876712,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,0,0,1,1,0,1,68.0,20,37.5,76,77
100.0,1.0,603.0,1,1,1,1,0,1,11.0,14,20.0,59,62
74.18282548,1.0,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
65.94444444,0.666666667,14.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,849.0,1,0,0,1,0,1,72.5,1,7.0,171,94
100.0,1.0,1038.0,0,1,1,1,1,1,8.0,13,17.0,0,82
10.07516145,0.727272727,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
53.31519274,0.64516129,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
59.58636837,0.666666667,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
69.70833333,0.473684211,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
72.74238227,0.8125,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,966.0,1,0,1,0,1,1,16.0,16,24.0,99,10
100.0,1.0,2096.0,0,0,1,1,1,1,23.0,6,20.0,220,141
51.75,0.380952381,30.0,0,0,0,0,0,0,1.0,0,0.0,0,0
73.0,0.583333333,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,0,1,1,0,1,72.5,1,18.0,220,98
100.0,0.846153846,801.0,1,0,1,1,1,1,49.0,8,21.0,75,53
7.846668382,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.727272727,278.0,1,0,1,1,0,1,10.0,8,9.0,0,4
100.0,1.0,2894.0,1,0,1,1,1,1,72.5,1,5.0,201,49
100.0,1.0,1103.0,0,0,1,1,1,1,42.0,12,30.0,73,9
54.64587394,0.714285714,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,2195.0,0,1,1,1,0,1,10.0,11,15.0,206,141
100.0,1.0,456.0,1,0,1,1,0,1,12.0,6,6.0,40,11
41.49103943,1.0,880.0,0,0,0,0,0,1,0.0,0,0.0,1,0
75.6232687,1.0,15.0,0,0,0,0,0,0,0.0,0,1.0,0,0
52.74551971,0.32,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
84.3537415,0.727272727,166.0,0,0,0,0,0,0,0.0,0,1.0,0,0
44.28854538,0.48,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
66.72,0.80952381,271.0,1,0,0,0,1,0,19.0,3,9.0,1,4
57.15811966,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
48.56940274,0.80952381,15.0,0,0,0,0,0,0,0.0,0,0.0,0,0
72.55555556,0.636363636,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
71.93675889,1.0,2.0,1,0,0,0,0,0,0.0,1,1.0,0,1
56.41025641,0.636363636,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
61.80678033,0.608695652,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,528.0,1,0,0,1,1,1,8.0,2,4.0,48,12
100.0,1.0,618.0,1,1,1,1,1,0,22.0,11,20.0,60,45
22.33401033,0.833333333,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.727272727,2439.0,0,1,1,0,1,0,14.0,20,29.0,39,59
47.03776696,0.523809524,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
60.67380103,0.6,146.0,1,0,0,0,0,1,4.0,0,5.0,2,2
100.0,1.0,1090.0,1,0,1,1,1,1,18.0,18,22.0,141,64
100.0,1.0,3164.5,1,0,1,1,1,1,72.5,20,37.5,220,28
68.91966759,0.5625,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,0,1,1,0,1,43.0,3,17.0,136,19
43.41904715,0.564102564,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,2611.0,1,0,1,1,0,0,72.5,9,16.0,117,137
75.54761905,1.0,63.0,0,1,0,0,0,0,3.0,1,4.0,2,4
12.85626779,1.0,256.0,0,0,0,0,1,0,0.0,0,3.0,0,0
100.0,1.0,1741.0,1,1,1,1,1,1,45.0,20,29.0,103,76
100.0,1.0,653.0,1,0,0,1,1,1,20.0,2,5.0,76,19
62.07264957,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
70.7420223,1.0,4.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,0.888888889,518.0,1,0,1,1,0,1,22.0,1,10.0,124,23
100.0,1.0,985.0,1,0,0,0,0,1,3.0,1,3.0,3,1
82.0662768,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
90.18181818,1.0,43.0,1,0,0,0,0,0,0.0,0,2.0,1,0
75.55555556,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,569.0,1,1,0,1,1,1,72.5,3,5.0,62,6
51.05555556,1.0,121.0,0,0,0,0,0,0,7.0,1,3.0,0,0
100.0,1.0,565.0,1,0,1,1,1,1,30.0,5,12.0,86,86
100.0,1.0,804.0,1,1,1,0,0,1,10.0,5,10.0,67,73
100.0,1.0,3164.5,0,0,1,1,1,0,72.5,20,30.0,112,19
55.23066927,0.714285714,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,535.0,1,0,1,1,1,1,19.0,7,26.0,126,32
100.0,0.777777778,431.0,1,0,1,1,1,1,8.0,4,11.0,27,22
12.72837543,1.0,50.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1344.0,0,1,1,1,1,1,13.0,1,9.0,13,13
100.0,1.0,556.0,0,0,1,1,0,1,44.0,8,10.0,54,18
100.0,0.777777778,522.0,1,1,1,1,0,0,16.0,6,9.0,63,18
87.34693878,0.727272727,27.0,0,0,0,0,0,0,0.0,0,0.0,0,0
76.75401522,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,413.0,0,0,1,1,0,1,21.0,14,18.0,2,35
100.0,1.0,1096.0,1,0,1,0,0,1,1.0,20,14.0,70,22
100.0,0.666666667,928.0,0,0,0,1,0,0,45.0,3,3.0,49,83
35.36472761,0.735294118,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
70.61728395,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1080.0,0,0,0,1,0,1,25.0,2,13.0,76,78
100.0,0.777777778,2252.0,1,1,1,1,1,1,69.0,2,35.0,220,43
100.0,1.0,676.0,1,0,1,1,0,0,16.0,6,37.5,62,14
71.66666667,0.625,3.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,977.0,0,1,1,0,1,0,16.0,4,4.0,72,100
100.0,1.0,1608.0,1,1,1,1,1,1,29.0,5,37.5,39,44
59.04761905,1.0,3164.5,0,0,0,1,1,0,72.5,1,5.0,101,141
29.93342516,0.707317073,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
41.2605588,0.833333333,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
55.29924693,0.68,271.0,1,0,0,0,1,0,1.0,3,9.0,1,4
22.17370487,0.425,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
45.41861301,0.611111111,15.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,611.0,1,1,0,1,0,1,18.0,1,6.0,66,51
100.0,1.0,330.0,0,0,1,1,0,1,6.0,3,10.0,2,11
69.23076923,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
65.26190476,1.0,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,1694.0,1,0,1,1,1,1,59.0,2,6.0,22,39
37.52842313,0.322580645,14.0,0,0,0,0,0,0,0.0,0,0.0,0,0
36.91461891,0.25,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,0.769230769,956.0,1,0,1,1,0,1,56.0,6,5.0,36,25
100.0,1.0,1196.0,0,1,0,0,1,1,29.0,3,4.0,122,85
100.0,1.0,364.0,1,0,1,1,0,1,28.0,1,17.0,80,80
100.0,1.0,904.0,0,0,1,1,1,1,17.0,20,37.5,40,45
100.0,1.0,996.0,1,0,1,0,0,1,4.0,4,12.0,67,95
100.0,1.0,719.0,1,1,1,1,1,1,24.0,11,21.0,114,96
100.0,1.0,3164.5,1,0,1,1,1,1,29.0,6,37.5,220,80
100.0,1.0,1260.0,1,1,1,1,1,0,42.0,20,37.5,86,107
100.0,1.0,2028.0,0,0,0,1,1,1,72.5,5,1.0,200,19
47.09161509,0.46875,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,2414.0,1,0,1,1,1,1,41.0,3,24.0,75,11
61.40350877,0.857142857,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.818181818,564.0,1,0,1,1,1,0,56.0,1,6.0,46,6
100.0,1.0,2169.0,1,0,1,1,1,1,52.0,1,4.0,140,141
100.0,1.0,3164.5,1,0,0,0,0,1,15.0,3,4.0,69,77
74.77777778,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,240.0,1,0,1,1,0,1,11.0,4,4.0,13,10
31.59315292,0.68,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,808.0,1,0,1,1,1,1,14.0,3,13.0,59,22
100.0,1.0,644.0,0,0,1,0,1,1,1.0,1,1.0,0,5
100.0,1.0,385.0,1,0,1,0,0,0,14.0,4,23.0,0,0
19.16604526,0.466666667,95.0,0,1,0,0,0,0,0.0,2,0.0,2,1
20.48898072,0.780487805,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
9.540761837,0.636363636,8.0,1,0,0,0,0,1,1.0,1,2.0,2,2
100.0,0.555555556,2405.0,0,0,1,1,1,1,32.0,20,10.0,140,35
90.85714286,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1125.0,0,0,1,1,0,0,69.0,11,10.0,183,1
100.0,1.0,389.0,0,0,0,1,0,1,15.0,2,8.0,50,30
100.0,1.0,726.0,1,1,1,1,1,1,16.0,11,14.0,125,97
100.0,1.0,460.0,1,1,1,1,0,1,14.0,8,12.0,29,6
100.0,1.0,712.0,0,0,0,0,0,0,1.0,2,1.0,39,41
100.0,1.0,953.0,1,1,1,1,1,1,43.0,20,13.0,220,141
34.33925049,0.666666667,34.0,0,0,0,0,0,0,0.0,0,0.0,0,0
58.12921126,0.75,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
20.43815077,0.432432432,82.0,0,0,0,0,0,0,1.0,1,0.0,1,2
100.0,1.0,980.0,1,1,1,1,1,1,72.5,2,8.0,51,76
100.0,1.0,15.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,864.0,1,1,1,1,1,1,72.5,20,24.0,114,141
74.67948718,0.625,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1128.0,1,0,1,0,1,0,10.0,6,37.5,42,25
100.0,1.0,1114.0,0,0,1,1,1,0,22.0,5,14.0,26,11
63.94557823,1.0,24.0,0,0,0,0,0,0,0.0,0,4.0,0,0
100.0,1.0,310.0,0,0,1,1,0,1,3.0,8,9.0,11,15
100.0,1.0,579.0,0,0,1,1,0,1,13.0,8,21.0,53,9
100.0,1.0,3164.5,1,1,1,1,1,1,3.0,2,12.0,197,141
100.0,1.0,3164.5,0,0,1,0,1,1,72.5,7,31.0,142,33
100.0,1.0,1043.0,1,0,1,1,0,1,46.0,1,7.0,58,54
12.52709098,0.857142857,15.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2450.0,1,0,1,1,1,0,25.0,10,16.0,24,141
27.65077477,1.0,62.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,1093.0,0,1,1,1,0,1,20.0,11,37.5,159,141
100.0,1.0,206.0,1,0,0,1,0,0,14.0,1,2.0,48,54
59.95238095,1.0,8.0,0,0,0,0,0,0,0.0,0,0.0,0,1
37.07936508,0.806451613,129.0,0,1,0,0,0,0,1.0,0,1.0,3,0
16.10199588,0.382352941,13.0,0,0,0,0,0,0,0.0,0,0.0,0,1
27.78897684,0.588235294,95.0,0,1,0,0,0,0,0.0,2,0.0,2,1
100.0,1.0,1000.0,1,1,0,1,1,0,39.0,20,37.5,175,141
64.39384615,0.5625,56.0,1,0,0,0,0,0,0.0,1,2.0,5,8
69.23076923,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
56.39820667,0.620689655,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
53.71900826,1.0,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,362.0,1,0,0,1,0,0,33.0,3,10.0,78,32
58.88888889,0.583333333,16.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1436.0,1,0,0,1,1,1,21.0,16,37.5,28,113
46.43982357,0.894736842,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,0.5,837.0,0,1,1,0,1,1,2.0,8,21.0,129,7
100.0,1.0,3164.5,1,0,1,1,1,1,72.5,5,14.0,220,119
100.0,1.0,378.0,1,0,0,0,0,1,7.0,4,9.0,41,37
100.0,0.666666667,2034.0,1,0,1,1,1,0,9.0,2,5.0,66,73
100.0,1.0,136.0,1,0,0,0,0,0,25.0,4,5.0,5,5
100.0,1.0,1775.0,0,0,0,1,1,1,64.0,20,13.0,58,59
100.0,1.0,1539.0,1,0,1,1,0,1,61.0,16,16.0,66,36
100.0,1.0,2433.0,0,1,1,1,0,1,66.0,20,12.0,187,18
72.89504037,0.857142857,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,488.0,0,1,1,1,1,1,20.0,20,22.0,86,96
100.0,1.0,878.0,1,1,1,1,1,1,49.0,20,31.0,123,141
100.0,1.0,832.0,1,1,1,1,1,1,64.0,16,26.0,86,84
100.0,1.0,798.0,1,1,1,1,0,1,15.0,13,20.0,107,124
100.0,1.0,556.0,1,0,1,1,1,1,22.0,8,9.0,25,18
44.33868729,0.916666667,15.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1324.0,1,1,0,1,1,1,5.0,13,9.0,49,38
31.09789075,0.473684211,10.0,1,0,0,0,0,0,0.0,1,1.0,0,0
100.0,1.0,836.0,1,0,1,1,0,1,11.0,7,10.0,7,123
100.0,0.555555556,770.0,1,1,1,1,1,1,16.0,13,26.0,90,98
100.0,1.0,417.0,1,0,0,1,0,1,3.0,2,10.0,7,32
100.0,1.0,2789.0,1,0,1,1,1,1,66.0,1,25.0,220,86
100.0,1.0,306.0,1,0,1,1,0,1,6.0,10,19.0,39,47
100.0,0.416666667,1243.0,1,1,1,1,1,1,26.0,20,31.0,123,134
100.0,1.0,1026.0,0,1,1,1,0,1,46.0,11,8.0,132,140
100.0,1.0,1330.0,0,1,1,0,1,0,1.0,7,6.0,123,126
69.45454545,0.714285714,2.0,0,1,0,0,0,0,1.0,0,0.0,0,1
23.89470671,0.6875,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,181.0,1,1,1,0,0,1,6.0,4,4.0,1,14
63.28784925,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2809.0,0,0,1,1,1,1,72.5,8,24.0,211,36
100.0,1.0,1163.0,1,1,1,1,0,0,28.0,1,4.0,87,84
90.86419753,1.0,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
67.21763085,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2864.0,1,1,1,1,1,1,54.0,20,37.5,167,141
66.45299145,1.0,4.0,0,0,0,0,0,0,0.0,0,0.0,1,1
52.66272189,0.7,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1788.0,1,1,1,1,1,1,41.0,20,37.5,164,141
100.0,1.0,363.0,1,0,0,1,0,1,51.0,1,3.0,85,95
100.0,1.0,826.0,1,1,1,1,1,1,14.0,15,32.0,75,81
100.0,1.0,121.0,0,0,1,1,0,0,10.0,0,3.0,0,1
77.33333333,1.0,16.0,0,1,0,0,0,0,0.0,0,0.0,0,1
4.12052391,0.391304348,19.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2222.0,1,1,1,1,1,1,3.0,10,15.0,167,24
100.0,0.894736842,3164.5,1,0,1,1,1,1,44.0,2,11.0,207,141
22.96734604,0.666666667,10.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,0,0,1,0,1,1,40.0,20,35.0,220,52
81.81818182,1.0,2.0,0,0,0,0,0,0,1.0,1,1.0,0,1
100.0,1.0,1474.0,1,1,1,1,0,1,20.0,12,17.0,91,94
85.12256974,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
46.20811287,0.304347826,2.0,1,0,0,0,0,0,0.0,1,1.0,1,1
100.0,1.0,489.0,0,1,0,0,0,1,6.0,7,7.0,65,141
37.02329417,0.611111111,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
25.59917355,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
81.26721763,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,1,0,1,1,1,72.5,20,37.5,220,141
55.16666667,0.6875,16.0,0,0,0,0,0,0,0.0,0,0.0,0,0
40.86021505,0.653846154,273.0,1,0,0,0,1,0,19.0,3,9.0,1,4
68.0,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,282.0,0,0,1,1,0,0,7.0,4,11.0,27,13
57.82391388,0.461538462,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,1348.0,1,1,1,1,1,1,12.0,9,36.0,77,9
100.0,1.0,608.0,0,1,0,1,1,1,22.0,20,21.0,60,71
85.76388889,1.0,76.0,0,0,0,0,0,0,1.0,0,1.0,0,3
100.0,1.0,1879.0,0,1,0,1,1,1,39.0,20,37.5,125,134
100.0,1.0,446.0,0,1,0,0,1,1,4.0,19,12.0,74,82
36.169572,0.684210526,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
68.33639706,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,558.0,1,0,0,1,1,1,55.0,0,5.0,20,10
46.31379962,0.526315789,129.0,0,1,0,0,0,0,1.0,0,1.0,3,0
10.79578947,0.282051282,4.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,976.0,1,1,0,1,1,1,27.0,20,37.5,90,95
100.0,1.0,545.0,0,1,0,1,1,1,18.0,15,21.0,56,58
15.25107393,0.461538462,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
28.31220764,0.659090909,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
48.73294347,0.357142857,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,3164.5,1,0,0,1,1,1,31.0,11,21.0,208,141
100.0,1.0,1209.0,1,0,1,1,1,1,50.0,5,17.0,1,64
100.0,1.0,3164.5,0,0,1,1,1,1,72.5,20,25.0,220,48
79.63636364,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3139.0,0,1,1,1,0,1,41.0,0,6.0,1,141
100.0,0.571428571,1443.0,1,0,1,1,1,1,59.0,9,10.0,120,141
100.0,1.0,454.0,0,0,0,1,0,0,1.0,3,1.0,1,102
53.31519274,0.64516129,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
66.88720857,0.5,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,623.0,1,1,1,0,0,0,3.0,1,2.0,7,0
100.0,1.0,665.0,1,0,1,1,1,1,26.0,4,19.0,94,62
100.0,1.0,1418.0,0,1,0,1,1,0,38.0,13,23.0,148,141
60.29411765,0.583333333,131.0,0,0,0,0,0,0,1.0,2,11.0,0,4
100.0,1.0,1999.0,1,1,0,1,0,1,31.0,20,36.0,76,84
11.72113616,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
59.22222222,0.818181818,3.0,0,0,0,0,1,0,1.0,1,2.0,0,2
100.0,0.666666667,3164.5,0,0,0,0,0,1,72.5,14,17.0,220,6
51.68975069,0.8,17.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,529.0,0,1,1,1,0,0,9.0,15,27.0,10,21
49.55084441,0.777777778,121.0,0,0,0,0,0,0,3.0,0,2.0,0,1
42.11111111,1.0,55.0,0,0,0,0,0,0,0.0,1,0.0,1,2
50.57527143,0.448275862,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,0.647058824,427.0,1,1,0,1,0,1,8.0,13,29.0,29,34
100.0,1.0,3164.5,1,0,1,1,1,0,72.5,2,14.0,141,37
100.0,1.0,654.0,1,0,1,0,1,1,13.0,6,17.0,71,3
100.0,1.0,606.0,1,1,1,1,1,1,22.0,6,11.0,85,109
15.61620224,1.0,526.0,0,0,0,0,0,0,1.0,1,1.0,0,1
100.0,0.75,608.0,1,1,1,1,1,1,13.0,10,17.0,100,122
100.0,1.0,2173.0,1,0,1,0,0,1,40.0,3,26.0,130,11
100.0,0.785714286,3164.5,1,1,1,1,1,1,72.5,6,9.0,220,141
76.72583826,0.636363636,11.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,549.0,0,1,1,1,0,0,49.0,4,4.0,84,86
100.0,1.0,3152.0,1,0,1,1,1,1,25.0,2,11.0,201,14
100.0,1.0,408.0,1,0,0,1,1,1,6.0,1,8.0,23,28
100.0,0.571428571,3098.0,1,1,1,0,0,1,5.0,7,10.0,36,45
100.0,1.0,808.0,1,0,1,1,0,1,20.0,20,20.0,108,29
77.77777778,0.8,18.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1098.0,0,1,1,1,1,1,20.0,20,37.5,48,55
36.68191414,0.875,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
39.33209647,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
62.04044118,0.636363636,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
30.375,0.363636364,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,0,0,1,1,1,0,72.5,6,35.0,220,40
20.44898691,0.5,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,2413.0,0,0,0,0,1,1,62.0,9,13.0,178,35
36.9165023,0.47826087,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1672.0,0,0,1,1,1,1,14.0,3,23.0,82,11
72.77777778,0.583333333,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
34.38124561,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,1,1,1,1,1,72.5,4,17.0,220,33
51.42857143,0.666666667,3.0,0,0,0,0,0,0,0.0,1,1.0,0,0
51.18532261,0.647058824,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
58.12672176,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
46.28229364,0.842105263,51.0,1,0,0,0,1,1,2.0,0,1.0,0,2
100.0,1.0,1271.0,1,1,0,1,1,1,33.0,9,15.0,118,91
100.0,1.0,780.0,0,1,1,0,0,0,31.0,10,14.0,46,54
61.6634178,0.642857143,13.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,2407.0,0,0,1,1,1,0,19.0,2,16.0,84,110
19.16093029,0.727272727,155.0,1,1,0,0,0,0,6.0,2,4.0,0,1
13.82856983,0.692307692,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
8.917622777,0.636363636,10.0,1,0,0,0,0,1,1.0,1,2.0,2,2
38.30928923,0.565217391,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
